increased	I
,	O
arthralgia	B
and	O
neutropenia	B
.	O
	
Comparisons	O
between	O
placebo	O
and	O
SIMPONI	O
ARIA	O
were	O
based	O
on	O
the	O
first	O
24	O
weeks	O
of	O
exposure	O
.	O
	
Controlled	O
Studies	O
with	O
Rheumatoid	O
Arthritis	O
CIMZIA	O
was	O
studied	O
primarily	O
in	O
placebo-controlled	O
trials	O
and	O
in	O
long-term	O
follow-up	O
studies	O
.	O
	
POTIGA	O
was	O
discontinued	O
in	O
3	O
of	O
the	O
5	O
patients	O
who	O
required	O
catheterization	O
,	O
and	O
all	O
were	O
able	O
to	O
void	O
spontaneously	O
;	O
however	O
,	O
1	O
of	O
the	O
3	O
patients	O
continued	O
intermittent	O
self-catheterization	O
.	O
	
Table	O
1	O
:	O
Change	O
in	O
Fasting	O
Glucose	O
FANAPT	O
Placebo	O
24	O
mg/day	O
Mean	O
Change	O
from	O
Baseline	O
(	O
mg/dL	O
)	O
n=114	O
n=228	O
Serum	O
Glucose	O
Change	O
from	O
Baseline	O
-0.5	O
6.6	O
Proportion	O
of	O
Patients	O
with	O
Shifts	O
Serum	O
Glucose	O
Normal	O
to	O
High	O
2.5	O
%	O
10.7	O
%	O
(	O
<	O
100	O
mg/dL	O
to	O
>	O
=126	O
mg/dL	O
)	O
(	O
2/80	O
)	O
(	O
18/169	O
)	O
Pooled	O
analyses	O
of	O
glucose	O
data	O
from	O
clinical	O
studies	O
including	O
longer	O
term	O
trials	O
are	O
shown	O
in	O
Table	O
2	O
.	O
	
Serious	O
adverse	O
reactions	O
were	O
reported	O
in	O
54	O
(	O
49	O
%	O
)	O
subjects	O
treated	O
with	O
Zydelig	O
+	O
rituximab	O
.	O
	
*	O
Palmar-plantar	B
Erythrodysesthesia	I
syndrome	I
(	O
PPES	B
)	O
:	O
Interrupt	O
COMETRIQ	O
,	O
decrease	O
dose	O
.	O
	
Steroids	O
should	O
be	O
used	O
with	O
caution	O
in	O
the	O
presence	O
of	O
glaucoma	O
.	O
	
S	O
A	O
medically	O
important	O
event	O
that	O
may	O
be	O
life-threatening	O
or	O
result	O
in	O
death	B
or	O
hospitalization	O
or	O
prolongation	O
of	O
existing	O
hospitalization	O
.	O
	
Serious	O
adverse	O
events	O
that	O
may	O
be	O
associated	O
with	O
CRS	B
included	O
pyrexia	B
,	O
headache	B
,	O
nausea	B
,	O
asthenia	B
,	O
hypotension	B
,	O
increased	B
alanine	I
aminotransferase	I
,	O
increased	B
aspartate	I
aminotransferase	I
,	O
and	O
increased	B
total	I
bilirubin	I
;	O
these	O
events	O
infrequently	O
led	O
to	O
BLINCYTO	O
discontinuation	O
.	O
	
Tuberculosis	B
and	O
herpes	B
infections	I
were	O
reported	O
more	O
frequently	O
in	O
patients	O
receiving	O
NULOJIX	O
than	O
cyclosporine	O
.	O
	
(	O
2.3	O
)	O
,	O
(	O
5.2	O
)	O
5	O
.	O
	
5.4	O
Bacterial	O
Infections	O
Prolonged	O
use	O
of	O
corticosteroids	O
may	O
suppress	B
the	I
host	I
response	I
and	O
thus	O
increase	O
the	O
hazard	O
of	O
secondary	B
ocular	I
infections	I
.	O
	
Orthostatic	B
hypotension	I
was	O
reported	O
in	O
5	O
%	O
of	O
patients	O
given	O
20	O
to	O
24	O
mg/day	O
,	O
3	O
%	O
of	O
patients	O
given	O
10	O
to	O
16	O
mg/day	O
,	O
and	O
1	O
%	O
of	O
patients	O
given	O
placebo	O
.	O
	
In	O
this	O
study	O
13	O
patients	O
experienced	O
bone	B
fractures	I
for	O
treatment	O
durations	O
up	O
to	O
104	O
weeks	O
.	O
	
The	O
rate	O
of	O
withdrawals	O
due	O
to	O
adverse	O
events	O
in	O
placebo-controlled	O
monotherapy	O
and	O
combination	O
therapy	O
trials	O
was	O
2.4	O
%	O
(	O
19/801	O
)	O
for	O
placebo	O
,	O
2.2	O
%	O
(	O
24/1072	O
)	O
for	O
Edarbi	O
40	O
mg	O
,	O
and	O
2.7	O
%	O
(	O
29/1074	O
)	O
for	O
Edarbi	O
80	O
mg	O
.	O
	
Abrupt	O
discontinuation	O
or	O
dose	O
reduction	O
has	O
been	O
associated	O
with	O
the	O
appearance	O
of	O
new	O
symptoms	O
that	O
include	O
dizziness	B
,	O
nausea	B
,	O
headache	B
,	O
irritability	B
,	O
insomnia	B
,	O
diarrhea	B
,	O
anxiety	B
,	O
fatigue	B
,	O
abnormal	B
dreams	I
,	O
and	O
hyperhidrosis	B
.	O
	
*	O
Macrovascular	O
outcomes	O
:	O
There	O
have	O
been	O
no	O
studies	O
establishing	O
conclusive	O
evidence	O
of	O
macrovascular	O
risk	O
reduction	O
with	O
TRULICITY	O
or	O
any	O
other	O
antidiabetic	O
drug	O
(	O
5.7	O
)	O
.	O
	
(	O
5.4	O
)	O
item	O
{	O
Viral	O
infections-	O
Employment	O
of	O
a	O
corticosteroid	O
medication	O
in	O
the	O
treatment	O
of	O
patients	O
with	O
a	O
history	O
of	O
herpes	O
simplex	O
requires	O
great	O
caution	O
.	O
	
Caution	O
should	O
be	O
exercised	O
in	O
treating	O
patients	O
with	O
pre-existing	O
hypertension	O
,	O
cardiovascular	O
,	O
or	O
cerebrovascular	O
conditions	O
that	O
might	O
be	O
compromised	O
by	O
increases	O
in	O
blood	O
pressure	O
.	O
	
EXCERPT	O
:	O
WARNING	O
:	O
RISK	O
OF	O
THYROID	B
C-CELL	I
TUMORS	I
See	O
full	O
prescribing	O
information	O
for	O
complete	O
boxed	O
warning	O
.	O
	
New-Onset	O
Diabetes	O
After	O
Transplantation	O
The	O
incidence	O
of	O
new-onset	B
diabetes	I
after	I
transplantation	I
(	O
NODAT	B
)	O
was	O
defined	O
in	O
Studies	O
1	O
and	O
2	O
as	O
use	O
of	O
an	O
antidiabetic	O
agent	O
for	O
>	O
=30	O
days	O
or	O
>	O
=2	O
fasting	O
plasma	O
glucose	O
values	O
>	O
=126	O
mg/dL	O
(	O
7.0	O
mmol/L	O
)	O
post-transplantation	O
.	O
	
5.14	O
Glaucoma	O
and	O
Cataracts	O
Glaucoma	B
,	O
increased	B
intraocular	I
pressure	I
,	O
and	O
cataracts	B
have	O
been	O
reported	O
in	O
patients	O
with	O
COPD	O
or	O
asthma	O
following	O
the	O
long-term	O
administration	O
of	O
inhaled	O
corticosteroids	O
.	O
	
Because	O
of	O
the	O
observed	O
ophthalmologic	O
adverse	O
reactions	O
,	O
POTIGA	O
should	O
only	O
be	O
used	O
in	O
patients	O
who	O
have	O
responded	O
inadequately	O
to	O
several	O
alternative	O
treatments	O
and	O
for	O
whom	O
the	O
benefits	O
outweigh	O
the	O
risk	O
of	O
retinal	O
abnormalities	O
and	O
potential	O
vision	O
loss	O
.	O
	
While	O
all	O
atypical	O
antipsychotic	O
drugs	O
have	O
been	O
shown	O
to	O
produce	O
some	O
metabolic	O
changes	O
,	O
each	O
drug	O
in	O
the	O
class	O
has	O
its	O
own	O
specific	O
risk	O
profile	O
.	O
	
Advise	O
patients	O
with	O
myelosuppression	O
following	O
TREANDA	O
treatment	O
to	O
contact	O
a	O
physician	O
if	O
they	O
have	O
symptoms	O
or	O
signs	O
of	O
infection	O
.	O
	
Causality	O
can	O
not	O
be	O
excluded	O
.	O
	
To	O
report	O
SUSPECTED	O
ADVERSE	O
REACTIONS	O
,	O
contact	O
Pharmacyclics	O
at	O
1-877-877-3536	O
or	O
FDA	O
at	O
1-800-FDA-1088	O
or	O
www.fda.gov/medwatch	O
.	O
	
In	O
a	O
monotherapy	O
study	O
comparing	O
NESINA	O
to	O
a	O
sulfonylurea	O
in	O
elderly	O
patients	O
,	O
the	O
incidence	O
of	O
hypoglycemia	B
was	O
5.4	O
%	O
with	O
NESINA	O
compared	O
to	O
26	O
%	O
with	O
glipizide	O
(	O
Table	O
2	O
)	O
.	O
	
Patients	O
who	O
experience	O
Grade	O
3	O
or	O
worse	O
allergic-type	O
reactions	O
should	O
not	O
be	O
rechallenged	O
.	O
	
Adjunctive	O
Therapy	O
Controlled	O
Trials	O
In	O
the	O
controlled	O
adjunctive	O
therapy	O
epilepsy	O
trials	O
(	O
Study	O
3	O
,	O
Study	O
4	O
,	O
and	O
Study	O
5	O
)	O
,	O
the	O
rate	O
of	O
discontinuation	O
as	O
a	O
result	O
of	O
any	O
adverse	O
reaction	O
was	O
14	O
%	O
for	O
the	O
800	O
mg	O
dose	O
,	O
25	O
%	O
for	O
the	O
1200	O
mg	O
dose	O
,	O
and	O
7	O
%	O
in	O
subjects	O
randomized	O
to	O
placebo	O
.	O
	
(	O
6.1	O
)	O
*	O
Most	O
common	O
adverse	O
reactions	O
(	O
>	O
=20	O
%	O
)	O
for	O
TAFINLAR	O
in	O
combination	O
with	O
trametinib	O
are	O
pyrexia	B
,	O
chills	B
,	O
fatigue	B
,	O
rash	B
,	O
nausea	B
,	O
vomiting	B
,	O
diarrhea	B
,	O
abdominal	B
pain	I
,	O
peripheral	B
edema	I
,	O
cough	B
,	O
headache	B
,	O
arthralgia	B
,	O
night	B
sweats	I
,	O
decreased	B
appetite	I
,	O
constipation	B
,	O
and	O
myalgia	B
.	O
	
In	O
the	O
clinical	O
trials	O
,	O
blood	O
counts	O
were	O
monitored	O
every	O
week	O
initially	O
.	O
	
(	O
5.3	O
)	O
5.1	O
Anaphylaxis	O
and	O
Angioedema	O
TECFIDERA	O
can	O
cause	O
anaphylaxis	B
and	O
angioedema	B
after	O
the	O
first	O
dose	O
or	O
at	O
any	O
time	O
during	O
treatment	O
.	O
	
(	O
6.1	O
)	O
To	O
report	O
SUSPECTED	O
ADVERSE	O
REACTIONS	O
,	O
contact	O
Valeant	O
Pharmaceuticals	O
North	O
America	O
LLC	O
at	O
1-800-321-4576	O
or	O
FDA	O
at	O
1-800-FDA-1088	O
or	O
www.fda.gov/medwatch	O
6.1	O
Clinical	O
Trials	O
Experience	O
Because	O
clinical	O
trials	O
are	O
conducted	O
under	O
widely	O
varying	O
conditions	O
,	O
adverse	O
reaction	O
rates	O
observed	O
in	O
the	O
clinical	O
trials	O
of	O
a	O
drug	O
can	O
not	O
be	O
directly	O
compared	O
to	O
rates	O
in	O
the	O
clinical	O
trials	O
of	O
another	O
drug	O
and	O
may	O
not	O
reflect	O
the	O
rates	O
observed	O
in	O
practice	O
.	O
	
Patients	O
were	O
randomized	O
to	O
three	O
treatment	O
groups	O
:	O
Vimizim	O
2	O
mg/kg	O
once	O
per	O
week	O
(	O
n=58	O
)	O
,	O
Vimizim	O
2	O
mg/kg	O
once	O
every	O
other	O
week	O
(	O
n=59	O
)	O
,	O
or	O
placebo	O
(	O
n=59	O
)	O
.	O
	
The	O
role	O
of	O
lymphopenia	B
in	O
this	O
case	O
is	O
unknown	O
.	O
	
Gastrointestinal	O
disorders	O
Diarrhea	B
37	O
0	O
Nausea	B
21	O
0	O
Stomatitis	B
16	O
0	O
Gastroesophageal	B
reflux	I
disease	I
13	O
0	O
Skin	O
and	O
subcutaneous	O
tissue	O
disorders	O
Rash	B
22	O
0	O
Bruising	B
16	O
0	O
Pruritus	B
11	O
0	O
General	O
disorders	O
and	O
administrative	O
site	O
conditions	O
Fatigue	B
21	O
0	O
Musculoskeletal	O
and	O
connective	O
tissue	O
disorders	O
Muscle	B
spasms	I
21	O
0	O
Arthropathy	B
13	O
0	O
Infections	O
and	O
infestations	O
Upper	B
respiratory	I
tract	I
infection	I
19	O
0	O
Sinusitis	B
19	O
0	O
Pneumonia	B
14	O
6	O
Skin	B
infection	I
14	O
2	O
Respiratory	O
,	O
thoracic	O
and	O
mediastinal	O
disorders	O
Epistaxis	B
19	O
0	O
Cough	B
13	O
0	O
Nervous	O
system	O
disorders	O
Dizziness	B
14	O
0	O
Headache	B
13	O
0	O
Neoplasms	O
benign	O
,	O
malignant	O
,	O
and	O
unspecified	O
(	O
including	O
cysts	O
and	O
polyps	O
)	O
Skin	B
cancer	I
11	O
0	O
Table	O
8	O
:	O
Treatment-EmergentBased	O
on	O
laboratory	O
measurements	O
.	O
	
The	O
safety	O
of	O
INLYTA	O
has	O
been	O
evaluated	O
in	O
715	O
patients	O
in	O
monotherapy	O
studies	O
,	O
which	O
included	O
537	O
patients	O
with	O
advanced	O
RCC	O
.	O
	
Renal	B
function	I
abnormalities	I
can	O
occur	O
after	O
initiating	O
INVOKANA	O
[	O
see	O
Adverse	O
Reactions	O
(	O
6.1	O
)	O
]	O
.	O
	
In	O
the	O
clinical	O
study	O
of	O
7808	O
postmenopausal	O
women	O
with	O
osteoporosis	O
,	O
the	O
incidence	O
of	O
infections	B
resulting	O
in	O
death	B
was	O
0.2	O
%	O
in	O
both	O
placebo	O
and	O
Prolia	O
treatment	O
groups	O
.	O
	
Increases	O
in	O
Serum	O
Magnesium	O
Dose-related	O
increases	B
in	I
serum	I
magnesium	I
were	O
observed	O
early	O
after	O
initiation	O
of	O
INVOKANA	O
(	O
within	O
6	O
weeks	O
)	O
and	O
remained	O
elevated	O
throughout	O
treatment	O
.	O
	
Approximately	O
50	O
%	O
of	O
the	O
subjects	O
were	O
male	O
and	O
the	O
ethnic	O
distribution	O
was	O
60	O
%	O
Caucasian	O
,	O
30	O
%	O
Asian	O
,	O
6	O
%	O
Hispanic	O
,	O
2	O
%	O
Black	O
,	O
and	O
3	O
%	O
patients	O
of	O
other	O
ethnic	O
groups	O
.	O
	
Dose	O
reductions	O
due	O
to	O
adverse	O
reactions	O
were	O
required	O
in	O
16	O
%	O
of	O
XALKORI-treated	O
patients	O
.	O
	
The	O
data	O
described	O
below	O
reflect	O
exposure	O
to	O
ENTEREG	O
12	O
mg	O
in	O
1,793	O
patients	O
in	O
10	O
placebo-controlled	O
studies	O
.	O
	
The	O
most	O
common	O
adverse	O
reactions	O
(	O
>	O
=5	O
%	O
and	O
at	O
least	O
twice	O
the	O
rate	O
of	O
placebo	O
)	O
reported	O
with	O
acute	O
monotherapy	O
treatment	O
of	O
manic	O
or	O
mixed	O
episodes	O
associated	O
with	O
bipolar	O
I	O
disorder	O
in	O
adults	O
were	O
somnolence	B
,	O
dizziness	B
,	O
extrapyramidal	B
symptoms	I
other	O
than	O
akathisia	B
,	O
and	O
increased	B
weight	I
and	O
during	O
the	O
adjunctive	O
therapy	O
trial	O
in	O
bipolar	O
I	O
disorder	O
in	O
adults	O
were	O
somnolence	B
and	O
oral	B
hypoesthesia	I
.	O
	
This	O
finding	O
with	O
salmeterol	O
is	O
considered	O
a	O
class	O
effect	O
of	O
LABA	O
,	O
including	O
indacaterol	O
,	O
the	O
active	O
ingredient	O
in	O
ARCAPTA	O
NEOHALER	O
.	O
	
After	O
the	O
Cleansing	O
Gel	O
has	O
been	O
wiped	O
off	O
,	O
wash	O
the	O
area	O
with	O
soap	O
and	O
water	O
.	O
	
Monitor	O
and	O
manage	O
patients	O
using	O
standards	O
of	O
care	O
,	O
including	O
antidiarrheals	O
,	O
antiemetics	O
,	O
and	O
fluid	O
replacement	O
.	O
	
Tables	O
3	O
and	O
4	O
summarize	O
common	O
adverse	O
reactions	O
and	O
laboratory	O
abnormalities	O
in	O
XALKORI-treated	O
patients	O
.	O
	
At	O
the	O
end	O
of	O
treatment	O
,	O
0.8	O
%	O
,	O
4.0	O
%	O
,	O
and	O
2.7	O
%	O
of	O
patients	O
treated	O
with	O
placebo	O
,	O
INVOKANA	O
100	O
mg	O
,	O
and	O
INVOKANA	O
300	O
mg	O
,	O
respectively	O
,	O
had	O
hemoglobin	B
above	I
the	I
upper	I
limit	I
of	I
normal	I
.	O
	
The	O
incidence	O
of	O
all-cause	O
mortality	B
was	O
2.3	O
%	O
(	O
n	O
=	O
90	O
)	O
in	O
the	O
placebo	O
group	O
and	O
1.8	O
%	O
(	O
n	O
=	O
70	O
)	O
in	O
the	O
Prolia	O
group	O
.	O
	
QT	O
Prolongation	O
*	O
QT	B
prolongation	I
can	O
occur	O
with	O
SIRTURO	O
.	O
	
(	O
5.1	O
)	O
QT	O
Prolongation	O
*	O
QT	B
prolongation	I
can	O
occur	O
with	O
SIRTURO	O
.	O
	
Antipsychotic	O
treatment	O
,	O
itself	O
,	O
however	O
,	O
may	O
suppress	O
(	O
or	O
partially	O
suppress	O
)	O
the	O
signs	O
and	O
symptoms	O
of	O
the	O
syndrome	O
and	O
thereby	O
may	O
possibly	O
mask	O
the	O
underlying	O
process	O
.	O
	
Other	O
adverse	O
reactions	O
reported	O
in	O
patients	O
receiving	O
Besivance	O
occurring	O
in	O
approximately	O
1-2	O
%	O
of	O
patients	O
included	O
:	O
blurred	B
vision	I
,	O
eye	B
pain	I
,	O
eye	B
irritation	I
,	O
eye	B
pruritus	I
and	O
headache	B
.	O
	
This	O
rare	B
type	I
of	I
T-cell	I
lymphoma	I
has	O
a	O
very	O
aggressive	O
disease	O
course	O
and	O
is	O
usually	O
fatal	B
.	O
	
Monitor	O
LDL-C	O
and	O
treat	O
if	O
appropriate	O
after	O
initiating	O
INVOKANA	O
.	O
	
5	O
WARNINGS	O
AND	O
PRECAUTIONS	O
EXCERPT	O
:	O
*	O
The	O
potency	O
Units	O
of	O
DYSPORT	O
(	O
r	O
)	O
are	O
not	O
interchangeable	O
with	O
other	O
preparations	O
of	O
botulinum	O
toxin	O
products	O
and	O
,	O
therefore	O
,	O
units	O
of	O
biological	O
activity	O
of	O
DYSPORT	O
(	O
r	O
)	O
can	O
not	O
be	O
compared	O
to	O
or	O
converted	O
into	O
units	O
of	O
any	O
other	O
botulinum	O
toxin	O
products	O
(	O
5.1	O
)	O
*	O
Recommended	O
dose	O
and	O
frequency	O
of	O
administration	O
should	O
not	O
be	O
exceeded	O
(	O
5.4	O
)	O
*	O
Immediate	O
medical	O
attention	O
may	O
be	O
required	O
in	O
cases	O
of	O
swallowing	B
difficulties	I
(	O
5.3	O
)	O
*	O
Concomitant	O
neuromuscular	O
disorder	O
may	O
exacerbate	O
clinical	O
effects	O
of	O
treatment	O
(	O
5.5	O
)	O
*	O
DYSPORT	O
(	O
r	O
)	O
contains	O
human	O
albumin	O
.	O
	
(	O
2.4	O
,	O
5.10	O
)	O
*	O
Hepatic	B
Toxicity	I
and	O
Hepatic	B
Failure	I
:	O
Monitor	O
liver	O
enzymes	O
.	O
	
The	O
safety	O
of	O
SAPHRIS	O
was	O
evaluated	O
in	O
403	O
pediatric	O
patients	O
with	O
bipolar	O
I	O
disorder	O
who	O
participated	O
in	O
a	O
3-week	O
,	O
placebo-controlled	O
,	O
double-blind	O
trial	O
,	O
of	O
whom	O
302	O
patients	O
received	O
SAPHRIS	O
at	O
fixed	O
doses	O
ranging	O
from	O
2.5	O
mg	O
to	O
10	O
mg	O
twice	O
daily	O
.	O
	
Table	O
1	O
Table	O
2	O
6.2	O
Immunogenicity	O
As	O
with	O
