syndrome	I
(	O
PPES	B
)	O
:	O
Interrupt	O
COMETRIQ	O
,	O
decrease	O
dose	O
.	O
	
Steroids	O
should	O
be	O
used	O
with	O
caution	O
in	O
the	O
presence	O
of	O
glaucoma	O
.	O
	
For	O
these	O
reasons	O
,	O
the	O
incidence	O
of	O
antibodies	O
to	O
dulaglutide	O
can	O
not	O
be	O
directly	O
compared	O
with	O
the	O
incidence	O
of	O
antibodies	O
of	O
other	O
products	O
.	O
	
S	O
A	O
medically	O
important	O
event	O
that	O
may	O
be	O
life-threatening	O
or	O
result	O
in	O
death	B
or	O
hospitalization	O
or	O
prolongation	O
of	O
existing	O
hospitalization	O
.	O
	
Serious	O
adverse	O
events	O
that	O
may	O
be	O
associated	O
with	O
CRS	B
included	O
pyrexia	B
,	O
headache	B
,	O
nausea	B
,	O
asthenia	B
,	O
hypotension	B
,	O
increased	B
alanine	I
aminotransferase	I
,	O
increased	B
aspartate	I
aminotransferase	I
,	O
and	O
increased	B
total	I
bilirubin	I
;	O
these	O
events	O
infrequently	O
led	O
to	O
BLINCYTO	O
discontinuation	O
.	O
	
Tuberculosis	B
and	O
herpes	B
infections	I
were	O
reported	O
more	O
frequently	O
in	O
patients	O
receiving	O
NULOJIX	O
than	O
cyclosporine	O
.	O
	
(	O
2.3	O
)	O
,	O
(	O
5.2	O
)	O
5	O
.	O
	
Orthostatic	B
hypotension	I
was	O
reported	O
in	O
5	O
%	O
of	O
patients	O
given	O
20	O
to	O
24	O
mg/day	O
,	O
3	O
%	O
of	O
patients	O
given	O
10	O
to	O
16	O
mg/day	O
,	O
and	O
1	O
%	O
of	O
patients	O
given	O
placebo	O
.	O
	
In	O
this	O
study	O
13	O
patients	O
experienced	O
bone	B
fractures	I
for	O
treatment	O
durations	O
up	O
to	O
104	O
weeks	O
.	O
	
The	O
rate	O
of	O
withdrawals	O
due	O
to	O
adverse	O
events	O
in	O
placebo-controlled	O
monotherapy	O
and	O
combination	O
therapy	O
trials	O
was	O
2.4	O
%	O
(	O
19/801	O
)	O
for	O
placebo	O
,	O
2.2	O
%	O
(	O
24/1072	O
)	O
for	O
Edarbi	O
40	O
mg	O
,	O
and	O
2.7	O
%	O
(	O
29/1074	O
)	O
for	O
Edarbi	O
80	O
mg	O
.	O
	
nasopharyngitis	B
,	O
laryngitis	B
,	O
viral	B
infection	I
)	O
in	O
20	O
%	O
of	O
CIMZIA-treated	O
patients	O
and	O
13	O
%	O
of	O
placebo-treated	O
patients	O
,	O
urinary	B
tract	I
infections	I
(	O
e.g	O
.	O
	
Abrupt	O
discontinuation	O
or	O
dose	O
reduction	O
has	O
been	O
associated	O
with	O
the	O
appearance	O
of	O
new	O
symptoms	O
that	O
include	O
dizziness	B
,	O
nausea	B
,	O
headache	B
,	O
irritability	B
,	O
insomnia	B
,	O
diarrhea	B
,	O
anxiety	B
,	O
fatigue	B
,	O
abnormal	B
dreams	I
,	O
and	O
hyperhidrosis	B
.	O
	
*	O
Macrovascular	O
outcomes	O
:	O
There	O
have	O
been	O
no	O
studies	O
establishing	O
conclusive	O
evidence	O
of	O
macrovascular	O
risk	O
reduction	O
with	O
TRULICITY	O
or	O
any	O
other	O
antidiabetic	O
drug	O
(	O
5.7	O
)	O
.	O
	
(	O
5.4	O
)	O
item	O
{	O
Viral	O
infections-	O
Employment	O
of	O
a	O
corticosteroid	O
medication	O
in	O
the	O
treatment	O
of	O
patients	O
with	O
a	O
history	O
of	O
herpes	O
simplex	O
requires	O
great	O
caution	O
.	O
	
Caution	O
should	O
be	O
exercised	O
in	O
treating	O
patients	O
with	O
pre-existing	O
hypertension	O
,	O
cardiovascular	O
,	O
or	O
cerebrovascular	O
conditions	O
that	O
might	O
be	O
compromised	O
by	O
increases	O
in	O
blood	O
pressure	O
.	O
	
EXCERPT	O
:	O
WARNING	O
:	O
RISK	O
OF	O
THYROID	B
C-CELL	I
TUMORS	I
See	O
full	O
prescribing	O
information	O
for	O
complete	O
boxed	O
warning	O
.	O
	
Grade	O
3-4	O
adverse	O
reactions	O
and	O
laboratory	O
abnormalities	O
which	O
occurred	O
in	O
>	O
=	O
5	O
%	O
of	O
COMETRIQ-treated	O
patients	O
occurring	O
more	O
frequently	O
in	O
the	O
COMETRIQ	O
arm	O
with	O
a	O
between-arm	O
difference	O
of	O
>	O
=	O
2	O
%	O
included	O
,	O
in	O
order	O
of	O
decreasing	O
frequency	O
;	O
diarrhea	B
,	O
PPES	B
,	O
lymphopenia	B
,	O
hypocalcemia	B
,	O
fatigue	B
,	O
hypertension	B
,	O
asthenia	B
,	O
increased	B
ALT	I
,	O
decreased	B
weight	I
,	O
stomatitis	B
,	O
and	O
decreased	B
appetite	I
(	O
see	O
Table	O
1	O
,	O
Table	O
2	O
)	O
.	O
	
5.14	O
Glaucoma	O
and	O
Cataracts	O
Glaucoma	B
,	O
increased	B
intraocular	I
pressure	I
,	O
and	O
cataracts	B
have	O
been	O
reported	O
in	O
patients	O
with	O
COPD	O
or	O
asthma	O
following	O
the	O
long-term	O
administration	O
of	O
inhaled	O
corticosteroids	O
.	O
	
While	O
all	O
atypical	O
antipsychotic	O
drugs	O
have	O
been	O
shown	O
to	O
produce	O
some	O
metabolic	O
changes	O
,	O
each	O
drug	O
in	O
the	O
class	O
has	O
its	O
own	O
specific	O
risk	O
profile	O
.	O
	
Advise	O
patients	O
with	O
myelosuppression	O
following	O
TREANDA	O
treatment	O
to	O
contact	O
a	O
physician	O
if	O
they	O
have	O
symptoms	O
or	O
signs	O
of	O
infection	O
.	O
	
To	O
report	O
SUSPECTED	O
ADVERSE	O
REACTIONS	O
,	O
contact	O
Pharmacyclics	O
at	O
1-877-877-3536	O
or	O
FDA	O
at	O
1-800-FDA-1088	O
or	O
www.fda.gov/medwatch	O
.	O
	
In	O
a	O
monotherapy	O
study	O
comparing	O
NESINA	O
to	O
a	O
sulfonylurea	O
in	O
elderly	O
patients	O
,	O
the	O
incidence	O
of	O
hypoglycemia	B
was	O
5.4	O
%	O
with	O
NESINA	O
compared	O
to	O
26	O
%	O
with	O
glipizide	O
(	O
Table	O
2	O
)	O
.	O
	
Patients	O
who	O
experience	O
Grade	O
3	O
or	O
worse	O
allergic-type	O
reactions	O
should	O
not	O
be	O
rechallenged	O
.	O
	
(	O
6.1	O
)	O
*	O
Most	O
common	O
adverse	O
reactions	O
(	O
>	O
=20	O
%	O
)	O
for	O
TAFINLAR	O
in	O
combination	O
with	O
trametinib	O
are	O
pyrexia	B
,	O
chills	B
,	O
fatigue	B
,	O
rash	B
,	O
nausea	B
,	O
vomiting	B
,	O
diarrhea	B
,	O
abdominal	B
pain	I
,	O
peripheral	B
edema	I
,	O
cough	B
,	O
headache	B
,	O
arthralgia	B
,	O
night	B
sweats	I
,	O
decreased	B
appetite	I
,	O
constipation	B
,	O
and	O
myalgia	B
.	O
	
In	O
the	O
clinical	O
trials	O
,	O
blood	O
counts	O
were	O
monitored	O
every	O
week	O
initially	O
.	O
	
(	O
6.1	O
)	O
To	O
report	O
SUSPECTED	O
ADVERSE	O
REACTIONS	O
,	O
contact	O
Valeant	O
Pharmaceuticals	O
North	O
America	O
LLC	O
at	O
1-800-321-4576	O
or	O
FDA	O
at	O
1-800-FDA-1088	O
or	O
www.fda.gov/medwatch	O
6.1	O
Clinical	O
Trials	O
Experience	O
Because	O
clinical	O
trials	O
are	O
conducted	O
under	O
widely	O
varying	O
conditions	O
,	O
adverse	O
reaction	O
rates	O
observed	O
in	O
the	O
clinical	O
trials	O
of	O
a	O
drug	O
can	O
not	O
be	O
directly	O
compared	O
to	O
rates	O
in	O
the	O
clinical	O
trials	O
of	O
another	O
drug	O
and	O
may	O
not	O
reflect	O
the	O
rates	O
observed	O
in	O
practice	O
.	O
	
Patients	O
were	O
randomized	O
to	O
three	O
treatment	O
groups	O
:	O
Vimizim	O
2	O
mg/kg	O
once	O
per	O
week	O
(	O
n=58	O
)	O
,	O
Vimizim	O
2	O
mg/kg	O
once	O
every	O
other	O
week	O
(	O
n=59	O
)	O
,	O
or	O
placebo	O
(	O
n=59	O
)	O
.	O
	
(	O
5.8	O
)	O
5.1	O
Suicidal	O
Behavior	O
and	O
Ideation	O
Antiepileptic	O
drugs	O
(	O
AEDs	O
)	O
,	O
including	O
APTIOM	O
,	O
increase	O
the	O
risk	O
of	O
suicidal	B
thoughts	I
in	O
patients	O
taking	O
these	O
drugs	O
for	O
any	O
indication	O
.	O
	
The	O
role	O
of	O
lymphopenia	B
in	O
this	O
case	O
is	O
unknown	O
.	O
	
In	O
the	O
clinical	O
study	O
of	O
7808	O
postmenopausal	O
women	O
with	O
osteoporosis	O
,	O
the	O
incidence	O
of	O
infections	B
resulting	O
in	O
death	B
was	O
0.2	O
%	O
in	O
both	O
placebo	O
and	O
Prolia	O
treatment	O
groups	O
.	O
	
Increases	O
in	O
Serum	O
Magnesium	O
Dose-related	O
increases	B
in	I
serum	I
magnesium	I
were	O
observed	O
early	O
after	O
initiation	O
of	O
INVOKANA	O
(	O
within	O
6	O
weeks	O
)	O
and	O
remained	O
elevated	O
throughout	O
treatment	O
.	O
	
Approximately	O
50	O
%	O
of	O
the	O
subjects	O
were	O
male	O
and	O
the	O
ethnic	O
distribution	O
was	O
60	O
%	O
Caucasian	O
,	O
30	O
%	O
Asian	O
,	O
6	O
%	O
Hispanic	O
,	O
2	O
%	O
Black	O
,	O
and	O
3	O
%	O
patients	O
of	O
other	O
ethnic	O
groups	O
.	O
	
Dose	O
reductions	O
due	O
to	O
adverse	O
reactions	O
were	O
required	O
in	O
16	O
%	O
of	O
XALKORI-treated	O
patients	O
.	O
	
The	O
data	O
described	O
below	O
reflect	O
exposure	O
to	O
ENTEREG	O
12	O
mg	O
in	O
1,793	O
patients	O
in	O
10	O
placebo-controlled	O
studies	O
.	O
	
The	O
most	O
common	O
adverse	O
reactions	O
(	O
>	O
=5	O
%	O
and	O
at	O
least	O
twice	O
the	O
rate	O
of	O
placebo	O
)	O
reported	O
with	O
acute	O
monotherapy	O
treatment	O
of	O
manic	O
or	O
mixed	O
episodes	O
associated	O
with	O
bipolar	O
I	O
disorder	O
in	O
adults	O
were	O
somnolence	B
,	O
dizziness	B
,	O
extrapyramidal	B
symptoms	I
other	O
than	O
akathisia	B
,	O
and	O
increased	B
weight	I
and	O
during	O
the	O
adjunctive	O
therapy	O
trial	O
in	O
bipolar	O
I	O
disorder	O
in	O
adults	O
were	O
somnolence	B
and	O
oral	B
hypoesthesia	I
.	O
	
This	O
finding	O
with	O
salmeterol	O
is	O
considered	O
a	O
class	O
effect	O
of	O
LABA	O
,	O
including	O
indacaterol	O
,	O
the	O
active	O
ingredient	O
in	O
ARCAPTA	O
NEOHALER	O
.	O
	
Therefore	O
,	O
remove	O
Qutenza	O
patches	O
gently	O
and	O
slowly	O
by	O
rolling	O
the	O
adhesive	O
side	O
inward	O
[	O
see	O
Dosage	O
and	O
Administration	O
(	O
2.3	O
)	O
]	O
.	O
	
After	O
the	O
Cleansing	O
Gel	O
has	O
been	O
wiped	O
off	O
,	O
wash	O
the	O
area	O
with	O
soap	O
and	O
water	O
.	O
	
Of	O
this	O
total	O
,	O
782	O
received	O
Toviaz	O
4	O
mg/day	O
,	O
and	O
785	O
received	O
Toviaz	O
8	O
mg/day	O
in	O
Phase	O
2	O
or	O
3	O
studies	O
with	O
treatment	O
periods	O
of	O
8	O
or	O
12	O
weeks	O
.	O
	
Monitor	O
and	O
manage	O
patients	O
using	O
standards	O
of	O
care	O
,	O
including	O
antidiarrheals	O
,	O
antiemetics	O
,	O
and	O
fluid	O
replacement	O
.	O
	
Tables	O
3	O
and	O
4	O
summarize	O
common	O
adverse	O
reactions	O
and	O
laboratory	O
abnormalities	O
in	O
XALKORI-treated	O
patients	O
.	O
	
At	O
the	O
end	O
of	O
treatment	O
,	O
0.8	O
%	O
,	O
4.0	O
%	O
,	O
and	O
2.7	O
%	O
of	O
patients	O
treated	O
with	O
placebo	O
,	O
INVOKANA	O
100	O
mg	O
,	O
and	O
INVOKANA	O
300	O
mg	O
,	O
respectively	O
,	O
had	O
hemoglobin	B
above	I
the	I
upper	I
limit	I
of	I
normal	I
.	O
	
The	O
incidence	O
of	O
all-cause	O
mortality	B
was	O
2.3	O
%	O
(	O
n	O
=	O
90	O
)	O
in	O
the	O
placebo	O
group	O
and	O
1.8	O
%	O
(	O
n	O
=	O
70	O
)	O
in	O
the	O
Prolia	O
group	O
.	O
	
If	O
skin	O
not	O
intended	O
to	O
be	O
treated	O
comes	O
into	O
contact	O
with	O
Qutenza	O
,	O
apply	O
Cleansing	O
Gel	O
and	O
then	O
wipe	O
off	O
with	O
dry	O
gauze	O
.	O
	
Among	O
patients	O
treated	O
with	O
Qutenza	O
,	O
1	O
%	O
discontinued	O
prematurely	O
due	O
to	O
an	O
adverse	O
event	O
.	O
	
(	O
5.1	O
)	O
QT	O
Prolongation	O
*	O
QT	B
prolongation	I
can	O
occur	O
with	O
SIRTURO	O
.	O
	
6.2	O
Clinical	O
Studies	O
Experience	O
Because	O
clinical	O
trials	O
are	O
conducted	O
under	O
widely	O
varying	O
conditions	O
,	O
adverse	O
reaction	O
rates	O
observed	O
in	O
the	O
clinical	O
trials	O
of	O
a	O
drug	O
can	O
not	O
be	O
directly	O
compared	O
to	O
rates	O
in	O
the	O
clinical	O
trials	O
of	O
another	O
drug	O
and	O
may	O
not	O
reflect	O
the	O
rate	O
observed	O
in	O
practice	O
.	O
	
Other	O
adverse	O
reactions	O
reported	O
in	O
patients	O
receiving	O
Besivance	O
occurring	O
in	O
approximately	O
1-2	O
%	O
of	O
patients	O
included	O
:	O
blurred	B
vision	I
,	O
eye	B
pain	I
,	O
eye	B
irritation	I
,	O
eye	B
pruritus	I
and	O
headache	B
.	O
	
Monitor	O
LDL-C	O
and	O
treat	O
if	O
appropriate	O
after	O
initiating	O
INVOKANA	O
.	O
	
5	O
WARNINGS	O
AND	O
PRECAUTIONS	O
EXCERPT	O
:	O
*	O
The	O
potency	O
Units	O
of	O
DYSPORT	O
(	O
r	O
)	O
are	O
not	O
interchangeable	O
with	O
other	O
preparations	O
of	O
botulinum	O
toxin	O
products	O
and	O
,	O
therefore	O
,	O
units	O
of	O
biological	O
activity	O
of	O
DYSPORT	O
(	O
r	O
)	O
can	O
not	O
be	O
compared	O
to	O
or	O
converted	O
into	O
units	O
of	O
any	O
other	O
botulinum	O
toxin	O
products	O
(	O
5.1	O
)	O
*	O
Recommended	O
dose	O
and	O
frequency	O
of	O
administration	O
should	O
not	O
be	O
exceeded	O
(	O
5.4	O
)	O
*	O
Immediate	O
medical	O
attention	O
may	O
be	O
required	O
in	O
cases	O
of	O
swallowing	B
difficulties	I
(	O
5.3	O
)	O
*	O
Concomitant	O
neuromuscular	O
disorder	O
may	O
exacerbate	O
clinical	O
effects	O
of	O
treatment	O
(	O
5.5	O
)	O
*	O
DYSPORT	O
(	O
r	O
)	O
contains	O
human	O
albumin	O
.	O
	
(	O
2.4	O
,	O
5.10	O
)	O
*	O
Hepatic	B
Toxicity	I
and	O
Hepatic	B
Failure	I
:	O
Monitor	O
liver	O
enzymes	O
.	O
	
5	O
WARNINGS	O
AND	O
PRECAUTIONS	O
EXCERPT	O
:	O
*	O
If	O
the	O
following	O
occur	O
,	O
discontinue	O
ERWINAZE	O
:	O
Serious	O
hypersensitivity	B
reactions	I
,	O
including	O
anaphylaxis	B
(	O
5.1	O
)	O
Severe	O
or	O
pancreatitis	B
(	O
5.2	O
)	O
*	O
Glucose	B
intolerance	I
can	O
occur	O
and	O
,	O
in	O
some	O
cases	O
,	O
may	O
be	O
irreversible	O
.	O
	
For	O
persistent	O
hypertension	O
despite	O
use	O
of	O
anti-hypertensive	O
medications	O
,	O
reduce	O
the	O
INLYTA	O
dose	O
.	O
	
The	O
safety	O
of	O
SAPHRIS	O
was	O
evaluated	O
in	O
403	O
pediatric	O
patients	O
with	O
bipolar	O
I	O
disorder	O
who	O
participated	O
in	O
a	O
3-week	O
,	O
placebo-controlled	O
,	O
double-blind	O
trial	O
,	O
of	O
whom	O
302	O
patients	O
received	O
SAPHRIS	O
at	O
fixed	O
doses	O
ranging	O
from	O
2.5	O
mg	O
to	O
10	O
mg	O
twice	O
daily	O
.	O
	
The	O
diagnosis	O
of	O
probable	O
PML	B
was	O
based	O
on	O
MRI	O
findings	O
and	O
the	O
detection	O
of	O
JCV	B
DNA	I
in	I
the	I
CSF	I
in	O
the	O
absence	O
of	O
clinical	O
signs	O
or	O
symptoms	O
specific	O
to	O
PML	B
.	O
	
(	O
5.9	O
)	O
*	O
Monitor	O
for	O
proteinuria	O
before	O
initiation	O
of	O
,	O
and	O
periodically	O
throughout	O
,	O
